ZONEID,TIMESTAMP,U10,V10,U100,V100
1,2013-10-25 16:00:00,2.69341726270939,-0.057219468623001,5.47575681565702,0.454645332655535
1,2013-10-25 17:00:00,2.9203671689869,-0.111043638230796,5.61918907375958,0.311761799877032
1,2013-10-25 18:00:00,2.83662883878807,-0.0241275717530232,5.86760153779251,0.520178381523871
1,2013-10-25 19:00:00,2.60825157460945,-0.0791478340187695,5.83403228589617,0.438530648507583
1,2013-10-25 20:00:00,2.67771632579711,0.0277031100915206,5.75651783151734,0.617403642549844
1,2013-10-25 21:00:00,3.00791178692204,0.244993276285954,4.90141743321233,0.80218535411302
1,2013-10-25 22:00:00,4.33297570512512,1.98770027892057,6.09892420086003,2.73755892028199
1,2013-10-25 23:00:00,4.44288226351108,1.99049116178912,6.23075980830749,2.7987947200442
1,2013-10-26 00:00:00,4.33583042092735,1.99766771773683,6.03300639713631,2.78321719203451
1,2013-10-26 01:00:00,3.8477428889825,1.51333838559997,5.33530805562534,2.1658249181941
1,2013-10-26 02:00:00,4.01186127543546,1.8137450542505,5.54073703055645,2.42924657354838
1,2013-10-26 03:00:00,3.99536260166506,1.81128270450746,5.52957241235367,2.53990772556935
1,2013-10-26 04:00:00,3.79564181391807,1.81472999414771,5.26497096094785,2.52547366226227
1,2013-10-26 05:00:00,3.61328805119257,1.84674054080719,4.98473904405813,2.55795030470321
1,2013-10-26 06:00:00,3.1678238593917,2.04865321973623,4.42092582481787,2.89895505033306
1,2013-10-26 07:00:00,2.5573729298868,2.28700867486222,3.67568755978247,3.30551450014926
1,2013-10-26 08:00:00,1.9152271797177,2.38944242417257,2.8388994254843,3.6230638929051
1,2013-10-26 09:00:00,1.09593777432955,1.75120137077735,2.38449946463125,4.01398644080529
1,2013-10-26 10:00:00,0.825880535245587,1.45965916120176,1.99038844207321,3.83055355294443
1,2013-10-26 11:00:00,0.551915715531795,1.3956380678828,1.47849069747586,3.65373627743265
1,2013-10-26 12:00:00,0.0339441942662573,1.5089061560625,0.378775804502278,3.79567123328565
1,2013-10-26 13:00:00,-0.507906986403811,2.05456285911952,-0.158800561961459,3.06735245558237
1,2013-10-26 14:00:00,-0.766241483598274,1.04450699452571,-0.289984825844094,2.06899641017574
1,2013-10-26 15:00:00,-0.0494175258368301,0.571243373913983,0.229169920585059,1.63777876887661
1,2013-10-26 16:00:00,-0.547851143953207,0.717999418598994,-0.0382226853714617,1.76888817724929
1,2013-10-26 17:00:00,0.538456271140151,-0.262015779129766,0.919701556426847,1.13920216547776
1,2013-10-26 18:00:00,0.680865876316258,0.704210260037986,0.889557087279348,1.68168237810233
1,2013-10-26 19:00:00,-0.0003556801511588,1.67289864894877,0.544012153903384,2.44247779824654
1,2013-10-26 20:00:00,-1.35194440244757,0.450095766556559,-1.30038277319546,1.90601177866659
1,2013-10-26 21:00:00,-1.49044642699385,0.0196770314736767,-2.48439053360001,0.717005813745556
1,2013-10-26 22:00:00,-1.11792374028317,0.233901459117903,-1.88038468882975,0.489067897354523
1,2013-10-26 23:00:00,-1.79914529675059,-0.127079013211334,-2.41182051528196,-0.138212437199162
1,2013-10-27 00:00:00,-1.48610467073848,-0.5166227425598,-1.92225200709016,-0.787143866713472
1,2013-10-27 01:00:00,-0.74191754687928,-0.804507388419268,-0.899740528111172,-1.09510104046794
1,2013-10-27 02:00:00,-0.849607724518981,-0.866750202685676,-1.0631266092262,-1.18033515949152
1,2013-10-27 03:00:00,-0.249130338245314,-1.02126525915404,-0.287042723929828,-1.38936168947794
1,2013-10-27 04:00:00,0.139391468716292,-1.11572145975131,0.175265619225186,-1.50841887160612
1,2013-10-27 05:00:00,0.0347455363808937,-0.657090196735668,0.0388011082938871,-0.934103260090053
1,2013-10-27 06:00:00,-0.583997321718589,-0.553352172958321,-0.682047141625528,-0.865104211356674
1,2013-10-27 07:00:00,-1.57566022959513,0.438710928112421,-3.22845634900345,0.527729527290655
1,2013-10-27 08:00:00,-1.81805826195021,0.140054617553425,-3.57750843138555,0.0839709393583346
1,2013-10-27 09:00:00,-1.59506729341006,0.0821797200776411,-3.84161831818796,-0.330699814304032
1,2013-10-27 10:00:00,-2.1540668374126,0.156980295117097,-5.35154707349244,-0.35437595847725
1,2013-10-27 11:00:00,-2.91817240879253,0.144968523942878,-6.34950183030296,-0.245465695280446
1,2013-10-27 12:00:00,-3.04641124223627,0.0461444065549834,-6.82898427857518,-0.344229039545871
1,2013-10-27 13:00:00,-3.04488911958412,-0.118198462692289,-6.60061509701668,-0.750105796801042
1,2013-10-27 14:00:00,-2.94785380050948,-0.442516284396207,-6.6275366672004,-1.92714839284104
1,2013-10-27 15:00:00,-3.24428718701593,-0.932814944143882,-6.82619928855617,-2.69628484783959
1,2013-10-27 16:00:00,-2.54563288967851,-1.38216438397945,-5.66068096560212,-4.00861969629797
1,2013-10-27 17:00:00,-3.07761475660537,-1.17687229482006,-6.00601972795887,-3.62438969942975
1,2013-10-27 18:00:00,-3.36301275388373,-0.484011493907146,-6.75611037307785,-1.95623622711099
1,2013-10-27 19:00:00,-3.48478256605583,-0.0357540332692383,-6.96127130447797,-1.17154116308433
1,2013-10-27 20:00:00,-3.83753449069188,0.276552017260461,-7.53730007340906,-0.285376909743871
1,2013-10-27 21:00:00,-4.70818864772239,0.0483283649502964,-7.97407934138986,-0.359787648573986
1,2013-10-27 22:00:00,-4.71617979164619,-0.218114559277839,-8.09197725219445,-1.13839456124182
1,2013-10-27 23:00:00,-4.79000274027553,-0.621600872811839,-6.98262289462368,-1.28586311637787
1,2013-10-28 00:00:00,-4.37560484822735,-0.707867229426686,-6.29612285493868,-1.31021572181318
1,2013-10-28 01:00:00,-3.27849423664328,1.04015907267632,-4.87303706952887,1.38677944031828
1,2013-10-28 02:00:00,-3.56015027793784,1.14590144824282,-5.13897169484919,1.690930742191
1,2013-10-28 03:00:00,-3.01808232498408,1.09224891285686,-4.15434315773881,1.46491597434503
1,2013-10-28 04:00:00,-1.86336108512681,2.27052109774074,-2.62264910568375,2.98115218835171
1,2013-10-28 05:00:00,-1.05814004249637,4.18065553716124,-1.67422343353294,5.79471316979427
1,2013-10-28 06:00:00,-0.829594325290203,5.37663826770651,-1.31040698813673,7.7532925722995
1,2013-10-28 07:00:00,-0.350573466738139,5.26360331451473,-0.697639977524686,8.08844018519109
1,2013-10-28 08:00:00,0.0174296821065805,5.03701250972937,-0.234600865202235,8.69028522414093
1,2013-10-28 09:00:00,-0.694933955182219,5.17817597661864,-1.33990561884453,8.6521855918469
1,2013-10-28 10:00:00,0.0366179282288375,4.91095509649245,-0.357958775434857,8.0658387084065
1,2013-10-28 11:00:00,0.521806437320199,5.39799510218053,0.478282710236287,8.55790514583115
1,2013-10-28 12:00:00,0.503988780206674,4.81719338416748,0.449677977428722,8.13235162580117
1,2013-10-28 13:00:00,0.730478613899746,4.36140728258773,0.915398783451882,7.56925197562492
1,2013-10-28 14:00:00,1.13959943300644,4.55518148805935,1.65197065324667,7.44203794915162
1,2013-10-28 15:00:00,1.45963196654552,4.39161938989244,2.22674700309867,7.54987928123812
1,2013-10-28 16:00:00,1.47539374014595,4.39787017071411,2.19143803603933,7.26122613487484
1,2013-10-28 17:00:00,0.871306634547027,3.95250203717046,1.31005470640625,6.86602316938417
1,2013-10-28 18:00:00,0.91276695206119,3.47431730431308,1.4611234515462,6.3403773950224
1,2013-10-28 19:00:00,1.0936847012139,2.89247378949642,1.9719861015313,6.1873331093667
1,2013-10-28 20:00:00,1.21052741420836,2.92112320159572,2.05735335100387,5.88641058989178
1,2013-10-28 21:00:00,1.40069663917002,3.0732255349229,2.11813840821995,5.45504526154575
1,2013-10-28 22:00:00,1.72038652545691,4.90209982366176,2.49491637316958,7.23022982385596
1,2013-10-28 23:00:00,1.68132473870803,5.46831638642426,2.49357552631923,7.75135530286082
1,2013-10-29 00:00:00,1.88211602848736,5.02399004968423,2.70230068602443,7.10043277146442
1,2013-10-29 01:00:00,2.15376001652023,5.23709055471986,3.04829971432284,7.3939913473676
1,2013-10-29 02:00:00,2.24103399392892,5.02881932016669,3.11924473479304,7.06633836395411
1,2013-10-29 03:00:00,2.29608373352517,4.42239710977323,3.14110829456059,6.09847283329508
1,2013-10-29 04:00:00,2.27157988602196,4.0893619614424,3.08756488288497,5.61862786910219
1,2013-10-29 05:00:00,2.23398494190745,4.26930035501816,3.04651493393365,5.86829818467831
1,2013-10-29 06:00:00,1.90805020320039,4.33888978899774,2.65787900418806,6.06199706930663
1,2013-10-29 07:00:00,1.48812810420706,4.18330769731483,2.09567318159397,5.93621857279473
1,2013-10-29 08:00:00,1.1672284026582,3.69469045730108,1.67892696071868,5.45322914618905
1,2013-10-29 09:00:00,0.853377753130809,2.80493983713363,1.45850658265401,4.99853988129855
1,2013-10-29 10:00:00,0.658018311392904,2.49626099069565,1.16312542824347,4.6702580054025
1,2013-10-29 11:00:00,0.479106657705097,1.80285198782771,0.999818022632807,4.29732476324473
1,2013-10-29 12:00:00,0.528785690999272,1.47627871550927,1.19525147524885,3.90426696164505
1,2013-10-29 13:00:00,0.681179482320594,1.38034471009457,1.57139394227013,3.73383709887144
1,2013-10-29 14:00:00,0.763754091714966,1.38034471009457,1.80296919776721,3.73383709887144
1,2013-10-29 15:00:00,0.748313311096506,1.28888431114998,1.79716866150235,3.59044961284787
1,2013-10-29 16:00:00,0.780873218052824,1.12087553482786,1.85115826827528,3.27411669412046
1,2013-10-29 17:00:00,0.900035764130068,0.861406359561146,2.04569933069672,2.74207365387514
1,2013-10-29 18:00:00,1.29679669219571,0.629772957886267,2.85955918816625,2.19053494667048
1,2013-10-29 19:00:00,1.37534327186353,0.461267114178577,3.3847308176847,1.74905242391372
1,2013-10-29 20:00:00,1.6912079362542,0.48512634868586,3.60024304967909,1.55661132425052
1,2013-10-29 21:00:00,2.34710544339486,1.11192832188762,3.51680456648458,1.83269512409413
1,2013-10-29 22:00:00,2.92344936343607,2.18658800948653,3.99869527156522,3.08922230424797
1,2013-10-29 23:00:00,2.58475919726159,1.81776400939477,3.45835300873868,2.50120783305486
1,2013-10-30 00:00:00,2.45116287799753,1.35598840820171,3.23882502086861,1.81068388720455
1,2013-10-30 01:00:00,2.18290025264208,0.909719643103795,2.86624725429636,1.1991321558831
1,2013-10-30 02:00:00,2.63735123638806,1.30966932512044,3.49410364434398,1.73315447505681
1,2013-10-30 03:00:00,3.066515921193,1.73213024627498,4.114474414242,2.30191719531103
1,2013-10-30 04:00:00,3.18803063554857,1.96136969816257,4.30582557931612,2.6453126982993
1,2013-10-30 05:00:00,3.046497601198,1.94448626880914,4.10932805038915,2.63106022606113
1,2013-10-30 06:00:00,2.7662411212681,2.02477635506764,3.76639307728564,2.75799630693228
1,2013-10-30 07:00:00,2.5270748771174,2.23112938049837,3.49176438804723,3.09916486113333
1,2013-10-30 08:00:00,2.15936994668305,2.4727500139118,3.17128627539252,3.65545666817916
1,2013-10-30 09:00:00,1.37479228231789,2.5252762385669,2.5986363339482,4.83618491515955
1,2013-10-30 10:00:00,0.970913896453999,3.08768202969537,1.74948629822806,5.67173610012191
1,2013-10-30 11:00:00,0.705056558976636,2.74175932160968,1.31625603207002,5.20229529577738
1,2013-10-30 12:00:00,0.554041162523181,1.70774307054226,1.22970354909028,4.06387907575404
1,2013-10-30 13:00:00,0.827624869121417,1.71637237887845,1.24607834316753,3.29825408271018
1,2013-10-30 14:00:00,0.973021088032419,1.94411108149018,1.4715826501742,3.72671902936998
1,2013-10-30 15:00:00,0.973372286628822,1.47512693278398,1.59509538264258,3.3601632589947
1,2013-10-30 16:00:00,0.966699513297158,1.43685782624956,1.62035935064748,3.41539158891759
1,2013-10-30 17:00:00,1.12509008027508,1.71449644228363,1.42245826794245,3.2911278465911
1,2013-10-30 18:00:00,1.18303784868164,1.78765796948179,1.20631098612278,3.18779742286441
1,2013-10-30 19:00:00,1.42571607879638,1.24813860481019,1.20443958108538,2.6328417850909
1,2013-10-30 20:00:00,1.08997022063475,1.42109995885303,1.60772736664503,3.34012071990978
1,2013-10-30 21:00:00,0.741230014406185,1.07892912395699,1.08794461750725,2.35224623790205
1,2013-10-30 22:00:00,0.254819958387497,2.48212969688593,0.399267563744139,3.3998029474071
1,2013-10-30 23:00:00,-0.252310814818991,2.18760765149844,-0.348826599956412,2.93125292257746
1,2013-10-31 00:00:00,-0.292698653405381,1.0327810837243,-0.392804618335306,1.331858303601
1,2013-10-31 01:00:00,-0.643538039783464,1.78288923377962,-0.849749375271535,2.29463253642927
1,2013-10-31 02:00:00,-0.476947084415558,1.88364037311496,-0.607262825079265,2.41168887040413
1,2013-10-31 03:00:00,-0.405254956856733,1.87602053904758,-0.521943483344948,2.40555491403864
1,2013-10-31 04:00:00,-0.30745529151637,1.95772209321447,-0.414171683259495,2.50216472679519
1,2013-10-31 05:00:00,-0.188106547372198,2.01233090403068,-0.289435803530961,2.56606010560243
1,2013-10-31 06:00:00,-0.14500838976458,2.24727578777484,-0.243532999790861,2.89627142327826
1,2013-10-31 07:00:00,-0.272645241140987,2.17192409533077,-0.43163470642149,2.86151233720712
1,2013-10-31 08:00:00,-0.262699512462305,1.9314759980935,-0.517452991674721,2.89780491236963
1,2013-10-31 09:00:00,-0.200538708220549,1.71219410659895,-0.727009269618658,3.72231088049828
1,2013-10-31 10:00:00,-0.690365845645587,1.92258619168156,-1.73886672597652,4.26874416005782
1,2013-10-31 11:00:00,-0.968431843287043,1.7227772094703,-2.72228440175628,4.39449026555047
1,2013-10-31 12:00:00,-1.22577757284791,1.36041176715498,-3.29507156146971,3.57202894954365
1,2013-10-31 13:00:00,-1.73964022124643,0.930314466462965,-3.76856896091922,2.17808736548486
1,2013-10-31 14:00:00,-1.94518528060584,0.268658874945619,-4.10585477970518,0.787212759608808
1,2013-10-31 15:00:00,-1.98248176315089,-0.0162382543513578,-3.95617172403094,-0.0536504254944984
1,2013-10-31 16:00:00,-2.02060705641917,-0.136885627084847,-3.58046725428859,-0.439578513490241
1,2013-10-31 17:00:00,-2.00817489557082,-0.368443917910176,-2.92236075284085,-0.986011793049776
1,2013-10-31 18:00:00,-1.61200336987002,-0.881512745113645,-2.09860500311361,-2.24296168494584
1,2013-10-31 19:00:00,-1.45411492709596,-1.37002877365556,-0.760438485385905,-3.21059330160272
1,2013-10-31 20:00:00,0.0190961334336555,-1.90426380660175,1.88695582597249,-2.74236796570325
1,2013-10-31 21:00:00,0.846249235210623,-1.64391947596633,2.43928630141044,-2.9069624615107
1,2013-10-31 22:00:00,1.2030522515583,-1.94701954220204,1.79864282312469,-2.84664522391667
1,2013-10-31 23:00:00,2.21461573925248,-1.90722707540573,2.96217910923245,-2.6748944456828
1,2013-11-01 00:00:00,2.59255342904236,-1.43056412207974,3.49305501335709,-1.92910758424467
1,2013-11-01 01:00:00,2.28368821473793,-1.00495684391183,3.00949274864405,-1.39069337185471
1,2013-11-01 02:00:00,2.23363519447991,-1.2181985486864,2.9030931883394,-1.71105411724196
1,2013-11-01 03:00:00,2.76197263053675,-0.835935769159627,3.62948586220304,-1.20932182145065
1,2013-11-01 04:00:00,2.89683771289863,-0.794171840805159,3.83365799143628,-1.17067908562572
1,2013-11-01 05:00:00,2.8009027574041,-0.795645861805905,3.73300975871567,-1.16133003663582
1,2013-11-01 06:00:00,2.47833884907466,-0.934695176209603,3.34306974851808,-1.37137200394225
1,2013-11-01 07:00:00,2.24197736452291,-0.890965886520808,3.20043682443401,-1.35766006542373
1,2013-11-01 08:00:00,1.2047675558429,-0.660035929737281,3.02502133312094,-1.51846370805002
1,2013-11-01 09:00:00,1.39478365126685,-1.7169089872721,2.90596885213141,-2.37670640532287
1,2013-11-01 10:00:00,1.14961654278083,-1.86873315034893,3.3125877123227,-3.06105679138357
1,2013-11-01 11:00:00,0.76819399025909,-2.09376702312948,3.11186637963987,-4.04021385559247
1,2013-11-01 12:00:00,1.27335873175204,-2.05102041410785,3.9682390569027,-4.03211134646789
1,2013-11-01 13:00:00,1.57274994551758,-1.79994550364746,4.78032651176847,-3.82643226869008
1,2013-11-01 14:00:00,1.88511786823891,-1.45600727014008,5.38766670464258,-2.99872979811757
1,2013-11-01 15:00:00,1.87306806706568,-1.41129529978412,5.23985758573288,-2.65406152535658
1,2013-11-01 16:00:00,1.94953795912654,-1.30713114906474,5.53260015976026,-2.38293910464947
1,2013-11-01 17:00:00,1.79428090554843,-1.42996623246023,5.46013343220142,-2.44526609791547
1,2013-11-01 18:00:00,1.90458293167258,-1.34938641775279,5.86387662860069,-2.63162380778082
1,2013-11-01 19:00:00,2.17941108920039,-1.27568536771549,6.27567168361761,-2.46583400569325
1,2013-11-01 20:00:00,1.84201665635006,-1.39016766544009,5.53547582355228,-2.34055674922859
1,2013-11-01 21:00:00,2.63174208708765,-1.49924521949529,6.14799221125203,-2.70329985003672
1,2013-11-01 22:00:00,2.58493324406858,-1.49777119849454,4.11374764477879,-2.12739843225886
1,2013-11-01 23:00:00,2.83519834535867,-1.18871812867148,3.99009410172204,-1.58141397124868
1,2013-11-02 00:00:00,3.49052214762566,-1.46976479948037,4.82633713244075,-2.00087463592887
1,2013-11-02 01:00:00,3.77150666694978,-0.938953943531828,5.1538077591449,-1.31913181367973
1,2013-11-02 02:00:00,4.16626431824001,-0.771188216987757,5.69872943538575,-1.09407994846592
1,2013-11-02 03:00:00,4.63592941674829,-0.633115539389539,6.38405331754292,-0.928710345850251
1,2013-11-02 04:00:00,4.78390609162076,-0.498507050835004,6.63320969115674,-0.746555106878852
1,2013-11-02 05:00:00,4.752656359039,-0.42031535527759,6.64989683858122,-0.647084669215289
1,2013-11-02 06:00:00,4.72002796178451,-0.314905031519811,6.73505883233375,-0.504717605309315
1,2013-11-02 07:00:00,4.45302657016679,-0.145654652528447,6.69593034871772,-0.261636723268984
1,2013-11-02 08:00:00,3.27610649455064,0.383871387005936,6.24365111162659,0.667790178649929
1,2013-11-02 09:00:00,2.57298751146094,0.997527731886904,6.10209806795685,2.39546734281893
1,2013-11-02 10:00:00,2.68511890484256,2.02688676200982,5.56062890497624,4.23131860794706
1,2013-11-02 11:00:00,2.79357385909692,2.33915866009038,5.00534968895469,4.27048509277709
1,2013-11-02 12:00:00,3.04586949420558,2.05410539021018,5.1256122341863,3.54621596853927
1,2013-11-02 13:00:00,3.77885954520431,1.95611832868887,6.07562879962836,3.27329395519987
1,2013-11-02 14:00:00,4.85835398394791,2.41289639830591,7.68680165440593,4.03859463497391
1,2013-11-02 15:00:00,4.3652515860033,2.02936118275531,7.37492462323113,3.72712782703988
1,2013-11-02 16:00:00,4.41304529465777,1.80220935831953,7.56136033928396,3.41255256792886
1,2013-11-02 17:00:00,4.3928248794578,2.05410539021018,7.43534360528529,3.74826529504338
1,2013-11-02 18:00:00,4.72554262047541,2.50989369152903,7.69082958654288,4.38611947656098
1,2013-11-02 19:00:00,4.88316994805696,2.93351452315654,7.84158933223992,4.95745280289107
1,2013-11-02 20:00:00,4.41993861802139,2.54799977100954,7.24142744383527,4.62174007577654
1,2013-11-02 21:00:00,4.63684852653011,1.70174787605272,7.44339946955918,3.17320182730091
1,2013-11-02 22:00:00,6.41716417390886,5.02242051649732,9.62078449901573,7.67672589251871
1,2013-11-02 23:00:00,6.23334221754554,5.49651953133278,9.05514774321346,8.05533524587565
1,2013-11-03 00:00:00,5.95347328898239,5.92310966785487,8.82325393590083,8.81379733306031
1,2013-11-03 01:00:00,5.39388490296213,5.6411561583064,7.79287959804864,8.20588932817663
1,2013-11-03 02:00:00,4.77192037250686,5.86700993490272,6.81133389945557,8.438259023499
1,2013-11-03 03:00:00,4.16602958440362,5.81001381675223,5.88069587404127,8.31410721485533
1,2013-11-03 04:00:00,3.71149987011542,5.6246432642628,5.30011960127206,8.12223623786058
1,2013-11-03 05:00:00,3.60702054482717,5.61185908822904,5.15197255235854,8.0950157878371
1,2013-11-03 06:00:00,3.45699894954147,5.67258392438938,4.96550174947897,8.28489502458623
1,2013-11-03 07:00:00,3.0734615973081,5.68110670841188,4.54908842280312,8.55112430408415
1,2013-11-03 08:00:00,2.57562207723802,5.16867431905889,3.89930059436389,7.94497135600037
1,2013-11-03 09:00:00,1.85408964276872,4.40908119305333,3.15170139386206,7.77500952170744
1,2013-11-03 10:00:00,1.7138908900315,4.28603349872844,2.87943114180477,7.54197591296986
1,2013-11-03 11:00:00,1.50091380386698,3.91209634974113,2.56483316148648,7.08055608940116
1,2013-11-03 12:00:00,1.33794391613104,3.76987239136561,2.27197104162654,6.78644244646456
1,2013-11-03 13:00:00,1.06647626751883,3.63137715099994,1.83038987652523,6.73930459398488
1,2013-11-03 14:00:00,0.686510858030355,3.72246440524044,1.13541433818573,6.89200467948244
1,2013-11-03 15:00:00,0.372626389322489,3.21642410390433,0.594877808366121,6.28253216432262
1,2013-11-03 16:00:00,0.26457512128934,2.60917574230101,0.42327891001069,6.06344073730439
1,2013-11-03 17:00:00,0.195368730606951,2.55324497215333,0.265407923523692,6.23074691793649
1,2013-11-03 18:00:00,0.194475744920727,2.39397544573281,0.256827978605921,6.0149750579943
1,2013-11-03 19:00:00,0.210102994429653,2.32099910754013,0.254539993294515,6.08203031293018
1,2013-11-03 20:00:00,0.105177176298289,2.53460138210411,-0.0343181522704619,6.08335813976059
1,2013-11-03 21:00:00,-0.0327891122233765,3.30431531413639,-0.195049120396717,5.26276115856503
1,2013-11-03 22:00:00,-0.608764879838096,3.97015781589443,-0.896316618342581,5.55687480150163
1,2013-11-03 23:00:00,-0.686008141696504,3.46944425457239,-0.974108118930377,4.7004264958849
1,2013-11-04 00:00:00,-0.582421802094477,3.28087765807451,-0.821957095721894,4.38307588341606
1,2013-11-04 01:00:00,-1.7008615344203,2.92275009661994,-2.29603704113119,3.85277630531784
1,2013-11-04 02:00:00,-1.47576699459105,2.83700660025495,-1.98921549232724,3.72444393412396
1,2013-11-04 03:00:00,-1.39177099609503,2.80212788986919,-1.87211496038726,3.67286537345274
1,2013-11-04 04:00:00,-1.41240159221686,2.80019018373665,-1.90116315435687,3.67286537345274
1,2013-11-04 05:00:00,-1.35677266338836,2.78807952040826,-1.83988962020223,3.65997073328493
1,2013-11-04 06:00:00,-1.27314506839451,2.90095090262884,-1.74729850192411,3.84479390902348
1,2013-11-04 07:00:00,-1.39250780309938,3.08406413215408,-1.95789790820375,4.18803694968079
1,2013-11-04 08:00:00,-1.63896974605481,2.98378783979502,-2.68228724532079,4.70566464784557
1,2013-11-04 09:00:00,-1.60212939583726,2.52212935371685,-3.63770050010235,5.39030863770764
1,2013-11-04 10:00:00,-1.57118350165451,2.38261451217381,-3.78521086010425,5.28162524200757
1,2013-11-04 11:00:00,-1.4916083451846,2.00718394899376,-3.79791944496595,4.72224347091846
1,2013-11-04 12:00:00,-1.58665644874588,1.55279186091262,-4.2068635506943,3.87733752468509
1,2013-11-04 13:00:00,-1.81875065511647,1.06933418084335,-4.88813447488771,2.78067907993741
1,2013-11-04 14:00:00,-1.97532214354107,0.576187970111363,-5.36289089507845,1.48691684976756
1,2013-11-04 15:00:00,-1.97716416105194,0.0137687651409948,-5.3874003087403,-0.0475453302013409
1,2013-11-04 16:00:00,-1.92300884623214,-0.425606100412945,-4.82368379451765,-1.31797440197231
1,2013-11-04 17:00:00,-1.93737658281699,-0.730794816288338,-4.3216946924804,-2.03823215991689
1,2013-11-04 18:00:00,-1.90679909213642,-1.06165813841992,-3.83377580939718,-2.65103458312976
1,2013-11-04 19:00:00,-1.79443602397288,-1.387192768687,-3.27732134366693,-3.33076632911838
1,2013-11-04 20:00:00,-1.15009829866788,-1.33342142350896,-2.55383976261144,-4.24260159812751
1,2013-11-04 21:00:00,-1.09446936983938,-2.30469662244572,-1.74775237995489,-4.71233491852616
1,2013-11-04 22:00:00,-0.474446275677967,-2.2049047566198,-0.763744809234504,-3.44743212111282
1,2013-11-04 23:00:00,-0.283613261551044,-2.33618434709953,-0.412443213414588,-3.25094236617482
1,2013-11-05 00:00:00,0.0855270476288348,-2.14241373384532,0.057774426468401,-2.91015544745424
1,2013-11-05 01:00:00,-0.327014363767237,-2.3056916786281,-0.451275075227602,-3.10964006047009
1,2013-11-05 02:00:00,-0.263128862990298,-2.16947035383254,-0.369777433228235,-2.9074132621653
1,2013-11-05 03:00:00,-0.363910802718625,-2.09374348317942,-0.494652852420814,-2.80216716277507
1,2013-11-05 04:00:00,-0.497831210764401,-2.10679984018858,-0.673860032946304,-2.83137157778911
1,2013-11-05 05:00:00,-0.540877056207686,-2.13595903750904,-0.727753634913627,-2.88592322092855
1,2013-11-05 06:00:00,-0.561375077847346,-2.18644361794445,-0.768502455913311,-2.98235289314473
1,2013-11-05 07:00:00,-0.292850994367805,-2.13508861370843,-0.429367106948202,-3.15262014294359
1,2013-11-05 08:00:00,0.0012956161613115,-1.51317080817215,-0.0315184029943021,-3.5234611109521
1,2013-11-05 09:00:00,-0.507738587890237,-2.49544406716122,-0.405268341840862,-3.98136429730436
1,2013-11-05 10:00:00,-1.20672112580263,-2.33963820685192,-1.31488718480154,-4.30591902264911
1,2013-11-05 11:00:00,-1.4916436265939,-2.01148843402172,-2.14826629814991,-4.62882066789872
1,2013-11-05 12:00:00,-1.48446931902002,-2.06327865015805,-2.55838346434027,-5.46858535622706
1,2013-11-05 13:00:00,-1.26616538855764,-2.25825358149483,-2.48652532838384,-6.38108556874131
1,2013-11-05 14:00:00,-1.06562641018297,-2.41318901800351,-2.06019626566672,-6.85056031575952
1,2013-11-05 15:00:00,-1.00891521697992,-2.61469212784487,-2.00060659194676,-7.56028270327061
1,2013-11-05 16:00:00,-0.893443028409832,-2.86232769911859,-1.8858088381627,-8.01267562263909
1,2013-11-05 17:00:00,-0.73697479656043,-3.11866750839841,-1.46824296275734,-8.39398609791678
1,2013-11-05 18:00:00,-0.647125135039922,-3.27534379250832,-1.22243555866247,-8.60172316320535
1,2013-11-05 19:00:00,-0.65327454153182,-3.44159473842495,-1.20140390911425,-8.82984821633392
1,2013-11-05 20:00:00,-0.789586385435557,-3.70185145480752,-1.43406653224148,-9.05852429616086
1,2013-11-05 21:00:00,-0.85381351990649,-4.3564101528667,-1.4147875201556,-8.89707347353606
1,2013-11-05 22:00:00,-0.377234516784403,-4.48131596825432,-0.588418956656645,-9.00727881321169
1,2013-11-05 23:00:00,0.100711021113661,-4.98616177260848,0.233129853820847,-7.64183465463057
1,2013-11-06 00:00:00,0.628193444640903,-5.68902899160154,0.948644097826044,-8.43035386000974
1,2013-11-06 01:00:00,1.11907807708836,-6.46197588346654,1.64022832643492,-9.49963062186779
1,2013-11-06 02:00:00,1.4599823963436,-5.83367648146596,2.08104439638012,-8.44098198903361
1,2013-11-06 03:00:00,1.75237174259174,-5.33404078170774,2.49324980793945,-7.67998239209774
1,2013-11-06 04:00:00,1.85633239903553,-5.11476178722467,2.69246476262623,-7.40749543964651
1,2013-11-06 05:00:00,1.68696316291253,-5.01363311853613,2.5366956225254,-7.51182602954901
1,2013-11-06 06:00:00,1.37508119358118,-4.47144327601292,2.29244537223124,-7.37251400656155
1,2013-11-06 07:00:00,0.86524080760479,-3.3500164549123,1.81295193076441,-6.74223450167999
1,2013-11-06 08:00:00,0.462826433286978,-2.53497946171952,1.50088382355561,-6.45931449023851
1,2013-11-06 09:00:00,0.188630201916499,-2.57703296751079,1.32074264112608,-6.85883927862984
1,2013-11-06 10:00:00,0.0838032066690169,-2.60757182290683,1.37743413089067,-6.97298921817022
1,2013-11-06 11:00:00,-0.0322861930265415,-2.65062660264552,1.1782191762039,-7.2141769936507
1,2013-11-06 12:00:00,-0.0699719309874129,-2.78880240738828,0.827473697473461,-7.73828478057267
1,2013-11-06 13:00:00,0.165239054216647,-2.83986737870625,1.10245391418206,-7.88680244384564
1,2013-11-06 14:00:00,0.348036541796967,-2.89243426094534,1.52737517391289,-7.95308305390134
