DATE,ZONEID,TARGETVAR_OBSERVED,TARGETVAR_PREDICTED
2013-08-11,Wind Farm 1,0.6539289737948141,0.5685918964157499
2013-08-11,Wind Farm 10,0.5840106092684704,0.5812427941268581
2013-08-11,Wind Farm 2,0.49503547696289324,0.478535150221892
2013-08-11,Wind Farm 3,0.5992618453865607,0.5972727999336789
2013-08-11,Wind Farm 4,0.6523642617097248,0.7218599715555403
2013-08-11,Wind Farm 5,0.6965013688700381,0.7617830675455083
2013-08-11,Wind Farm 6,0.6658222151317836,0.7554530364614617
2013-08-11,Wind Farm 7,0.6558150027112332,0.5556417097600249
2013-08-11,Wind Farm 8,0.7313893652996014,0.5739437757131792
2013-08-11,Wind Farm 9,0.5908439936253601,0.5902112283526988
2013-08-12,Wind Farm 1,0.6806025302606615,0.6901436390702869
2013-08-12,Wind Farm 10,0.7502725840359844,0.7419418560830318
2013-08-12,Wind Farm 2,0.5352909200154341,0.5296507355917174
2013-08-12,Wind Farm 3,0.6384596768265577,0.6038857350963255
2013-08-12,Wind Farm 4,0.688989970594413,0.771344514525813
2013-08-12,Wind Farm 5,0.8264507925667658,0.7820108671105198
2013-08-12,Wind Farm 6,0.8519550899500913,0.8625876602687691
2013-08-12,Wind Farm 7,0.740197969021922,0.580015252786113
2013-08-12,Wind Farm 8,0.7212196779124546,0.5712940169452668
2013-08-12,Wind Farm 9,0.7473241590214063,0.6346065747802819
2013-08-13,Wind Farm 1,0.7711015375792157,0.6714528269805964
2013-08-13,Wind Farm 10,0.9165380784340117,0.8775305427025623
2013-08-13,Wind Farm 2,0.6896175681942616,0.6321361510745029
2013-08-13,Wind Farm 3,0.7826986688718284,0.7585171829429586
2013-08-13,Wind Farm 4,0.8096907162360846,0.8882696258000752
2013-08-13,Wind Farm 5,0.8961377346848299,0.8504250696089786
2013-08-13,Wind Farm 6,0.9190326081390355,0.9035401134715747
2013-08-13,Wind Farm 7,0.8058231097411409,0.5547403970184835
2013-08-13,Wind Farm 8,0.8753396678569726,0.574275405006419
2013-08-13,Wind Farm 9,0.8377912736356974,0.7597467351246494
2013-08-14,Wind Farm 1,0.6844633860907324,0.6529178238693468
2013-08-14,Wind Farm 10,0.3702349254450976,0.35524472400960677
2013-08-14,Wind Farm 2,0.21169967881905508,0.22073740336062428
2013-08-14,Wind Farm 3,0.6942215152076004,0.6297186776862016
2013-08-14,Wind Farm 4,0.4406702898550727,0.4715870223540804
2013-08-14,Wind Farm 5,0.49966601967338814,0.5366678588344069
2013-08-14,Wind Farm 6,0.511173349404994,0.5336436237684474
2013-08-14,Wind Farm 7,0.698635298640084,0.6323478588295061
2013-08-14,Wind Farm 8,0.7589173574198188,0.5782723757014004
2013-08-14,Wind Farm 9,0.7183367790842915,0.618614444947298
2013-08-15,Wind Farm 1,0.6791184882780662,0.5530305230868688
2013-08-15,Wind Farm 10,0.724443706855324,0.7224396506004279
2013-08-15,Wind Farm 2,0.7313225451430707,0.602806570696302
2013-08-15,Wind Farm 3,0.6594783304550005,0.6345257531677367
2013-08-15,Wind Farm 4,0.7662780928376395,0.6790362282122673
2013-08-15,Wind Farm 5,0.7441096653606986,0.7192865165799471
2013-08-15,Wind Farm 6,0.6811360852113149,0.7268124414544554
2013-08-15,Wind Farm 7,0.6607956117888575,0.5577794737489893
2013-08-15,Wind Farm 8,0.6993348705134724,0.5869324502648782
2013-08-15,Wind Farm 9,0.6172416763578412,0.5233698655062843
2013-08-16,Wind Farm 1,0.7323755456798137,0.7091156158015416
2013-08-16,Wind Farm 10,0.9287062137384838,0.8927224667716952
2013-08-16,Wind Farm 2,0.7691625895405577,0.5977272765279303
2013-08-16,Wind Farm 3,0.7355447578061485,0.7192091104088655
2013-08-16,Wind Farm 4,0.9608341209829866,0.9084522312819227
2013-08-16,Wind Farm 5,0.8371100817128547,0.8929285859400871
2013-08-16,Wind Farm 6,0.8567952990392457,0.9394795905733805
2013-08-16,Wind Farm 7,0.7673040627811698,0.5929441290784268
2013-08-16,Wind Farm 8,0.7523320052488689,0.6377453562530656
2013-08-16,Wind Farm 9,0.7773937201188779,0.7036796895145719
2013-08-17,Wind Farm 1,0.7635991174784916,0.6697149674852773
2013-08-17,Wind Farm 10,0.9358503297821725,0.8841795289638151
2013-08-17,Wind Farm 2,0.8367068596238908,0.5847110633146338
2013-08-17,Wind Farm 3,0.8341638095159718,0.761974168131776
2013-08-17,Wind Farm 4,0.919876339004411,0.9331458631819599
2013-08-17,Wind Farm 5,0.9542877532559335,0.9228862197307888
2013-08-17,Wind Farm 6,0.9191182842714377,0.9493459074421003
2013-08-17,Wind Farm 7,0.7758269965759957,0.6832356351891296
2013-08-17,Wind Farm 8,0.8431885498729731,0.6622851480947182
2013-08-17,Wind Farm 9,0.8077432484817154,0.7290620024588296
2013-08-18,Wind Farm 1,0.9261973988062003,0.8565486061883564
2013-08-18,Wind Farm 10,0.8007238999789742,0.7654218725074348
2013-08-18,Wind Farm 2,0.5795531191013511,0.4910680840804154
2013-08-18,Wind Farm 3,0.6687720131653787,0.6451712180915152
2013-08-18,Wind Farm 4,0.9613395295106071,0.9164178870874892
2013-08-18,Wind Farm 5,0.947105678564154,0.9140587668198449
2013-08-18,Wind Farm 6,0.8884634625762716,0.915013144279937
2013-08-18,Wind Farm 7,0.8684726263464477,0.7285955027396255
2013-08-18,Wind Farm 8,0.8248570275639105,0.697356534429856
2013-08-18,Wind Farm 9,0.8036675711762927,0.7392471580351456
2013-08-19,Wind Farm 1,0.7996585358848046,0.5659975296256107
2013-08-19,Wind Farm 10,0.33174275217980165,0.35745708853564
2013-08-19,Wind Farm 2,0.1791768696400228,0.200446864457409
2013-08-19,Wind Farm 3,0.6558914736382891,0.6405433971451044
2013-08-19,Wind Farm 4,0.4839319470699434,0.4170826378695813
2013-08-19,Wind Farm 5,0.5726279908462432,0.5336809015850282
2013-08-19,Wind Farm 6,0.604010332344611,0.5555384851304425
2013-08-19,Wind Farm 7,0.7669439719088958,0.7198271463103093
2013-08-19,Wind Farm 8,0.8227734578354949,0.6245633642704222
2013-08-19,Wind Farm 9,0.46241439462462824,0.49770589638462875
2013-08-20,Wind Farm 1,0.1846152475087219,0.2796954300200395
2013-08-20,Wind Farm 10,0.1988880099361295,0.2816935599536645
2013-08-20,Wind Farm 2,0.23624875750200816,0.2584017671960502
2013-08-20,Wind Farm 3,0.31923135826207655,0.3594531374231056
2013-08-20,Wind Farm 4,0.16764466498634734,0.2243575334519756
2013-08-20,Wind Farm 5,0.3007178330517713,0.3018533790254239
2013-08-20,Wind Farm 6,0.36774461028192373,0.3963990984797528
2013-08-20,Wind Farm 7,0.20184294983855286,0.2750924304109162
2013-08-20,Wind Farm 8,0.2209616013232518,0.2836667182013339
2013-08-20,Wind Farm 9,0.27380798552784563,0.32936676355245337
2013-08-21,Wind Farm 1,0.6479732351690561,0.6019145172134109
2013-08-21,Wind Farm 10,0.8362567763696883,0.7102499888516537
2013-08-21,Wind Farm 2,0.4775721756284188,0.5220425667466352
2013-08-21,Wind Farm 3,0.4344281020038466,0.5668575064334039
2013-08-21,Wind Farm 4,0.8535431106910313,0.8060934652668728
2013-08-21,Wind Farm 5,0.9063072858631966,0.8166661041233291
2013-08-21,Wind Farm 6,0.8835444708366323,0.9053516124667512
2013-08-21,Wind Farm 7,0.6841427620137318,0.6043039906298343
2013-08-21,Wind Farm 8,0.7487731803587071,0.590972815100294
2013-08-21,Wind Farm 9,0.5790530645647584,0.6051603991983686
2013-08-22,Wind Farm 1,0.9389311609396724,0.8255648454127112
2013-08-22,Wind Farm 10,0.8388575578075413,0.8126249554941665
2013-08-22,Wind Farm 2,0.5062574928936423,0.4988418261479933
2013-08-22,Wind Farm 3,0.676564320732424,0.5853839663100352
2013-08-22,Wind Farm 4,0.85612922705314,0.8561135440464702
2013-08-22,Wind Farm 5,0.9167812383930602,0.8112471323606352
2013-08-22,Wind Farm 6,0.9046089820099817,0.9354655869189853
2013-08-22,Wind Farm 7,0.9353437927971529,0.7701365248388249
2013-08-22,Wind Farm 8,0.8871111666883252,0.7641904694107134
2013-08-22,Wind Farm 9,0.8121581168971006,0.6972982743359363
2013-08-23,Wind Farm 1,0.39505998051685226,0.48813367598388097
2013-08-23,Wind Farm 10,0.2883941803987539,0.2547699121803592
2013-08-23,Wind Farm 2,0.10423463038526433,0.14669569665309787
2013-08-23,Wind Farm 3,0.7328016160628108,0.6144663847851183
2013-08-23,Wind Farm 4,0.48107015332913255,0.46449883188290403
2013-08-23,Wind Farm 5,0.6244552226735198,0.5465239869667774
2013-08-23,Wind Farm 6,0.5690195105233925,0.5969400594534714
2013-08-23,Wind Farm 7,0.4188117976552362,0.4605251919723548
2013-08-23,Wind Farm 8,0.4243470457229757,0.4474884733262365
2013-08-23,Wind Farm 9,0.51243162337942,0.4650783742948071
2013-08-24,Wind Farm 1,0.23324875018145477,0.3048146463927736
2013-08-24,Wind Farm 10,0.007920563672415549,0.07937766883700408
2013-08-24,Wind Farm 2,0.07149245689294999,0.04621100901601665
2013-08-24,Wind Farm 3,0.163280114957349,0.21520819597289223
2013-08-24,Wind Farm 4,0.021187775677378676,0.0512885113741271
2013-08-24,Wind Farm 5,0.0819524819381043,0.07349717655730442
2013-08-24,Wind Farm 6,0.08262379708740535,0.10197788925153223
2013-08-24,Wind Farm 7,0.3216379682173864,0.3061373371761974
2013-08-24,Wind Farm 8,0.4128340902771083,0.3608322601187772
2013-08-24,Wind Farm 9,0.26506977645690644,0.2590903219285516
2013-08-25,Wind Farm 1,0.13807442631646524,0.18833231962297026
2013-08-25,Wind Farm 10,0.03836190247931539,0.15210357268477895
2013-08-25,Wind Farm 2,0.09880191364531661,0.11337720753842663
2013-08-25,Wind Farm 3,0.1882010256583737,0.14902314853295232
2013-08-25,Wind Farm 4,0.059355965133375384,0.06066769179331651
2013-08-25,Wind Farm 5,0.05952675137486076,0.090516589123186
2013-08-25,Wind Farm 6,0.08576328570922111,0.10462532549966304
2013-08-25,Wind Farm 7,0.18184148959105748,0.1802511023020249
2013-08-25,Wind Farm 8,0.24859066846114072,0.19153341559806444
2013-08-25,Wind Farm 9,0.15076775638540713,0.22004995462556343
2013-08-26,Wind Farm 1,0.10968396863418356,0.16099924379688618
2013-08-26,Wind Farm 10,0.2427967572469912,0.3314524808169361
2013-08-26,Wind Farm 2,0.33195084100759337,0.37596899893326974
2013-08-26,Wind Farm 3,0.1589920847491432,0.1457390288988345
2013-08-26,Wind Farm 4,0.217004043268221,0.25429828717289177
2013-08-26,Wind Farm 5,0.2622352120101122,0.25718397154102457
2013-08-26,Wind Farm 6,0.23022850907773093,0.281140773239877
2013-08-26,Wind Farm 7,0.11971267438928102,0.14976689381536504
2013-08-26,Wind Farm 8,0.13097462915342079,0.14579610473237817
2013-08-26,Wind Farm 9,0.21497717189990073,0.1380006137480654
2013-08-27,Wind Farm 1,0.03958303864742948,0.12213511077125082
2013-08-27,Wind Farm 10,0.41405989070684285,0.3218602230492711
2013-08-27,Wind Farm 2,0.31313193607224277,0.33105484796458867
2013-08-27,Wind Farm 3,0.22843511150951723,0.1805418457591642
2013-08-27,Wind Farm 4,0.382830550304558,0.356741872851684
2013-08-27,Wind Farm 5,0.4551635155697733,0.44523315431556565
2013-08-27,Wind Farm 6,0.44259945324840566,0.43776039024681673
2013-08-27,Wind Farm 7,0.02775297066506774,0.14785649456288827
2013-08-27,Wind Farm 8,0.0,0.16339162863264825
2013-08-27,Wind Farm 9,0.0788377051298617,0.09271071644980777
2013-08-28,Wind Farm 1,0.10360757971332513,0.24034528070722427
2013-08-28,Wind Farm 10,0.47946251783735966,0.4962243534472565
2013-08-28,Wind Farm 2,0.5113859362646292,0.3754028953236146
2013-08-28,Wind Farm 3,0.5799908754690147,0.6066619408341115
2013-08-28,Wind Farm 4,0.376227420709935,0.4910747940559741
2013-08-28,Wind Farm 5,0.48365593137078694,0.5434344023491552
2013-08-28,Wind Farm 6,0.14309539003320695,0.5085396598971117
2013-08-28,Wind Farm 7,0.11346132161619948,0.12967848514344033
2013-08-28,Wind Farm 8,0.10958808501071589,0.14872201414889208
2013-08-28,Wind Farm 9,0.38917603480208457,0.28864452057297546
2013-08-29,Wind Farm 1,0.5474458230099115,0.6475763986943028
2013-08-29,Wind Farm 10,0.8458192388928115,0.8425889301164831
2013-08-29,Wind Farm 2,0.5750947405560306,0.5381271995229023
2013-08-29,Wind Farm 3,0.8352587270486569,0.7719211740880466
2013-08-29,Wind Farm 4,0.8347445389624029,0.9080162331989466
2013-08-29,Wind Farm 5,0.972546966919473,0.8702932540488805
2013-08-29,Wind Farm 6,0.7271225030823713,0.9241250101372914
2013-08-29,Wind Farm 7,0.5394988961786117,0.5044481748542061
2013-08-29,Wind Farm 8,0.5861974699975685,0.5948040783073815
2013-08-29,Wind Farm 9,0.7519543868716885,0.6697164896378051
2013-08-30,Wind Farm 1,0.39753076914555036,0.3390796641131775
2013-08-30,Wind Farm 10,0.37549249443686833,0.39550918047323735
2013-08-30,Wind Farm 2,0.452682907225997,0.4607370693483765
2013-08-30,Wind Farm 3,0.2702898148514732,0.26332830237150623
2013-08-30,Wind Farm 4,0.23768641041797936,0.5115317137556376
2013-08-30,Wind Farm 5,0.3613614715502676,0.6210865785891396
2013-08-30,Wind Farm 6,0.3298147032060599,0.5307769325747569
2013-08-30,Wind Farm 7,0.40993684596735863,0.35038255808785895
2013-08-30,Wind Farm 8,0.4345115020856316,0.3760186384554842
2013-08-30,Wind Farm 9,0.27986496963431945,0.29252367064185336
2013-08-31,Wind Farm 1,0.5988041384490969,0.47984408158053454
2013-08-31,Wind Farm 10,0.5971921045296402,0.4394020765112839
2013-08-31,Wind Farm 2,0.4500453803876272,0.4429832960097336
2013-08-31,Wind Farm 3,0.637443531036967,0.6246725946142148
2013-08-31,Wind Farm 4,0.5972353497164462,0.4320762934441505
2013-08-31,Wind Farm 5,0.6183671956435783,0.5180344913258087
2013-08-31,Wind Farm 6,0.6477534142431153,0.4962523625126399
2013-08-31,Wind Farm 7,0.5556061971316398,0.4158988859805394
2013-08-31,Wind Farm 8,0.5244606065422307,0.43613983043790255
2013-08-31,Wind Farm 9,0.6819679545160869,0.5732441372545544
2013-09-01,Wind Farm 1,0.2648124919545323,0.22478134698947005
2013-09-01,Wind Farm 10,0.27929252273101207,0.4548847864614167
2013-09-01,Wind Farm 2,0.1462880849508955,0.17154813673982885
2013-09-01,Wind Farm 3,0.36766132027097354,0.3492020827172837
2013-09-01,Wind Farm 4,0.04569024364629276,0.09060609592143563
2013-09-01,Wind Farm 5,0.1427668547739717,0.1872661757782853
2013-09-01,Wind Farm 6,0.13969936540575031,0.2188725024689806
2013-09-01,Wind Farm 7,0.2617221969677425,0.20266063145815272
2013-09-01,Wind Farm 8,0.2709420142242893,0.2130992673659523
2013-09-01,Wind Farm 9,0.3648296506869966,0.2605313202660415
2013-09-02,Wind Farm 1,0.05828343194469623,0.10094531009930434
2013-09-02,Wind Farm 10,0.48740021967599767,0.4722532526696159
2013-09-02,Wind Farm 2,0.3484849298008217,0.34151568362456347
2013-09-02,Wind Farm 3,0.07070692508360225,0.08693992685110082
2013-09-02,Wind Farm 4,0.22162492123503474,0.2779304802329208
2013-09-02,Wind Farm 5,0.4864344829445382,0.45342205049412815
2013-09-02,Wind Farm 6,0.3788421313858262,0.43180608489276223
2013-09-02,Wind Farm 7,0.07530716096317608,0.1400400566350442
2013-09-02,Wind Farm 8,0.10049773870076546,0.17188930151033774
2013-09-02,Wind Farm 9,0.014951328767713287,0.07167510967439697
2013-09-03,Wind Farm 1,0.555195300625904,0.43464753117362553
2013-09-03,Wind Farm 10,0.7156725567262042,0.6407712464633818
2013-09-03,Wind Farm 2,0.4776598468710183,0.45151331632453817
2013-09-03,Wind Farm 3,0.5086283508145865,0.5319410246873632
2013-09-03,Wind Farm 4,0.46753570678428896,0.6339484504759192
2013-09-03,Wind Farm 5,0.6645852803038471,0.7382756114264591
2013-09-03,Wind Farm 6,0.5175970897688912,0.6767209560924056
2013-09-03,Wind Farm 7,0.45645944793758814,0.44255841281509717
2013-09-03,Wind Farm 8,0.4841086979426428,0.4608011449692571
2013-09-03,Wind Farm 9,0.5013136925528704,0.4441690661301621
2013-09-04,Wind Farm 1,0.4076319772868608,0.3825944715330556
2013-09-04,Wind Farm 10,0.5667434604368747,0.5476126577453728
2013-09-04,Wind Farm 2,0.39491627440463967,0.39076677989049974
2013-09-04,Wind Farm 3,0.5566160158176926,0.5237746691551245
2013-09-04,Wind Farm 4,0.5791850451585803,0.5149206221969485
2013-09-04,Wind Farm 5,0.5771415926817871,0.5416686011037679
2013-09-04,Wind Farm 6,0.5578412372027434,0.5588959509013517
2013-09-04,Wind Farm 7,0.411537359484289,0.3316157509462298
2013-09-04,Wind Farm 8,0.44287040768178326,0.3625913886865219
2013-09-04,Wind Farm 9,0.49083107205926674,0.5004445426262277
2013-09-05,Wind Farm 1,0.11326472836793611,0.06552731667816747
2013-09-05,Wind Farm 10,0.5015517601703389,0.32157669650926274
2013-09-05,Wind Farm 2,0.1328039113451528,0.10417722142853865
2013-09-05,Wind Farm 3,0.07385003789013807,0.09919377599250938
2013-09-05,Wind Farm 4,0.07881747532031083,0.08125198383024552
2013-09-05,Wind Farm 5,0.17913139654697288,0.16943873401747442
2013-09-05,Wind Farm 6,0.15793508703513306,0.15070268334207768
2013-09-05,Wind Farm 7,0.14458073945039476,0.15510809346428803
2013-09-05,Wind Farm 8,0.17609097120668307,0.1765355056841619
2013-09-05,Wind Farm 9,0.1300717146918205,0.07620059526991903
2013-09-06,Wind Farm 1,0.23612676905872523,0.18892590485433414
2013-09-06,Wind Farm 10,0.36751649255046986,0.48336214058373894
2013-09-06,Wind Farm 2,0.12232858298250206,0.13276567571119724
2013-09-06,Wind Farm 3,0.11201154513164013,0.10785304122589011
2013-09-06,Wind Farm 4,0.03741335853812227,0.0651137656736631
2013-09-06,Wind Farm 5,0.11706347423409169,0.12008437818429928
2013-09-06,Wind Farm 6,0.17463897850415386,0.13049090446466444
2013-09-06,Wind Farm 7,0.3704768939875221,0.29186773128268534
2013-09-06,Wind Farm 8,0.5073001653105458,0.3763874363295663
2013-09-06,Wind Farm 9,0.14916871258129816,0.24249601286009362
2013-09-07,Wind Farm 1,0.02805946090684898,0.06862638971861591
2013-09-07,Wind Farm 10,0.5336167658048739,0.5090747539473747
2013-09-07,Wind Farm 2,0.20696557547636163,0.20143242630847666
2013-09-07,Wind Farm 3,0.16258550480249187,0.18659970118650185
2013-09-07,Wind Farm 4,0.2329211300147028,0.24020597439481772
2013-09-07,Wind Farm 5,0.3730204551717527,0.38425859431478576
2013-09-07,Wind Farm 6,0.3452959864178711,0.41992935633816825
2013-09-07,Wind Farm 7,0.029675835913250678,0.06670411442337738
2013-09-07,Wind Farm 8,0.03050239805419842,0.06987888694176335
2013-09-07,Wind Farm 9,0.08874962312098889,0.06925561421912256
2013-09-08,Wind Farm 1,0.5384270533112686,0.43784151704083946
2013-09-08,Wind Farm 10,0.8243832707445006,0.7204338041753243
2013-09-08,Wind Farm 2,0.7971638448139734,0.6232706516170486
2013-09-08,Wind Farm 3,0.5059655932565676,0.43611912620539056
2013-09-08,Wind Farm 4,0.7277554610375971,0.6356345253528227
2013-09-08,Wind Farm 5,0.7252101979320176,0.6624625064645292
2013-09-08,Wind Farm 6,0.725189866187668,0.7159325567479796
2013-09-08,Wind Farm 7,0.4412969193475875,0.39998732671045967
2013-09-08,Wind Farm 8,0.35038177615106525,0.43173262577996274
2013-09-08,Wind Farm 9,0.4128063487961405,0.40817551105627636
2013-09-09,Wind Farm 1,0.7291842703267837,0.7273350181396318
2013-09-09,Wind Farm 10,0.7269879963770367,0.5968727794340752
2013-09-09,Wind Farm 2,0.5012377186431091,0.45379332688355584
2013-09-09,Wind Farm 3,0.731366537850468,0.7359854741796498
2013-09-09,Wind Farm 4,0.7853457781978576,0.788626206921008
2013-09-09,Wind Farm 5,0.8724891568719069,0.8306546101211617
2013-09-09,Wind Farm 6,0.822997541981305,0.8272080961920745
2013-09-09,Wind Farm 7,0.7277564203227714,0.6420361323786078
2013-09-09,Wind Farm 8,0.7855676808039324,0.6198167322838011
2013-09-09,Wind Farm 9,0.6487326097256317,0.6467361419004333
2013-09-10,Wind Farm 1,0.7330490401468599,0.6411932128099881
2013-09-10,Wind Farm 10,0.12355513592372046,0.17857842990562578
2013-09-10,Wind Farm 2,0.06132453204444774,0.07031072552756767
2013-09-10,Wind Farm 3,0.42258983619208096,0.44702965124889116
2013-09-10,Wind Farm 4,0.2854639256458728,0.2080106731120328
2013-09-10,Wind Farm 5,0.42172542024609694,0.2815514501820177
2013-09-10,Wind Farm 6,0.45201742672228723,0.3199322011867401
2013-09-10,Wind Farm 7,0.7098333439709638,0.5649201803266878
2013-09-10,Wind Farm 8,0.7395259886814296,0.5214665448721624
2013-09-10,Wind Farm 9,0.5921953740793381,0.6013045195756784
2013-09-11,Wind Farm 1,0.16669407292705116,0.23611192919694104
2013-09-11,Wind Farm 10,0.32374209567065454,0.2972892976849675
2013-09-11,Wind Farm 2,0.2545243159440277,0.24555374742955796
2013-09-11,Wind Farm 3,0.4506993767864411,0.3940516795525389
2013-09-11,Wind Farm 4,0.17701113211510197,0.14008910981625014
2013-09-11,Wind Farm 5,0.3082556042797407,0.25224241218195637
2013-09-11,Wind Farm 6,0.23971443258765554,0.25694276450432035
2013-09-11,Wind Farm 7,0.18962426177050676,0.20181066422929805
2013-09-11,Wind Farm 8,0.2090679417230744,0.206289556596196
2013-09-11,Wind Farm 9,0.33561614334323964,0.2539118205370547
2013-09-12,Wind Farm 1,0.4526086109625082,0.28980875931963473
2013-09-12,Wind Farm 10,0.27940728914482643,0.41661171830753624
2013-09-12,Wind Farm 2,0.22872867281806006,0.41714503737509717
2013-09-12,Wind Farm 3,0.5081627028606415,0.4948512903155655
2013-09-12,Wind Farm 4,0.42335512497374506,0.46308986892183174
2013-09-12,Wind Farm 5,0.6001109773192911,0.5809383708152266
2013-09-12,Wind Farm 6,0.6079696529230333,0.588190004693307
2013-09-12,Wind Farm 7,0.4737348722766139,0.46359744887190474
2013-09-12,Wind Farm 8,0.4925832509555961,0.4975160226185004
2013-09-12,Wind Farm 9,0.42325666537450973,0.31073337759858966
2013-09-13,Wind Farm 1,0.1946323923992802,0.14533815170445716
2013-09-13,Wind Farm 10,0.09148678920364445,0.23544903990770624
2013-09-13,Wind Farm 2,0.29673690530692803,0.313256613988615
2013-09-13,Wind Farm 3,0.21944705863864164,0.1911700536646738
2013-09-13,Wind Farm 4,0.10971959672337749,0.2733196098859639
2013-09-13,Wind Farm 5,0.23702943220349126,0.3269114107544673
2013-09-13,Wind Farm 6,0.20862285957386462,0.3688568788951312
2013-09-13,Wind Farm 7,0.18491326305576491,0.18285248780450614
2013-09-13,Wind Farm 8,0.1815103171205432,0.2008609582492132
2013-09-13,Wind Farm 9,0.18557522505060933,0.1859833646238865
2013-09-14,Wind Farm 1,0.03369766156715829,0.11766351399184548
2013-09-14,Wind Farm 10,0.41560741348153746,0.4259743629335166
2013-09-14,Wind Farm 2,0.2908468579248255,0.2867888347742202
2013-09-14,Wind Farm 3,0.07297562367902896,0.1351232102246453
2013-09-14,Wind Farm 4,0.0939140936777988,0.34558953933524045
2013-09-14,Wind Farm 5,0.4168531265351112,0.4220452892827662
2013-09-14,Wind Farm 6,0.3498156485978657,0.37528151147471056
2013-09-14,Wind Farm 7,0.02479035776539203,0.06729518935128782
2013-09-14,Wind Farm 8,0.023946983508657687,0.07041407349911569
2013-09-14,Wind Farm 9,0.07602726450445783,0.10325623322458581
2013-09-15,Wind Farm 1,0.4905396048533623,0.5271745770934103
2013-09-15,Wind Farm 10,0.8548588600701144,0.8444695119666069
2013-09-15,Wind Farm 2,0.7196551715945642,0.6708212786118732
2013-09-15,Wind Farm 3,0.7102548607620213,0.6892081447584587
2013-09-15,Wind Farm 4,0.8467890149128334,0.8488549280271611
2013-09-15,Wind Farm 5,0.916246570336556,0.8948689106924267
2013-09-15,Wind Farm 6,0.8841880266127794,0.8910733310521697
2013-09-15,Wind Farm 7,0.41825304472110364,0.42628347366971364
2013-09-15,Wind Farm 8,0.42864048717635433,0.4727940581745775
2013-09-15,Wind Farm 9,0.5915116078735406,0.5559465074555704
2013-09-16,Wind Farm 1,0.10431570473392199,0.14853621187869953
2013-09-16,Wind Farm 10,0.7635623736349747,0.6361337506162233
2013-09-16,Wind Farm 2,0.5058799148915905,0.49842799520676234
2013-09-16,Wind Farm 3,0.3174950209125473,0.38673534507178114
2013-09-16,Wind Farm 4,0.817449065322411,0.7934789424772138
2013-09-16,Wind Farm 5,0.7920740328049553,0.8312853338301648
2013-09-16,Wind Farm 6,0.7565955850202668,0.792227236639054
2013-09-16,Wind Farm 7,0.10618445561807605,0.05190573990248778
2013-09-16,Wind Farm 8,0.10033060201928307,0.06009616269947957
2013-09-16,Wind Farm 9,0.19959512426239387,0.19424517345755252
2013-09-17,Wind Farm 1,0.1328851805788657,0.16188175222130616
2013-09-17,Wind Farm 10,0.6272495702114177,0.5931842711990015
2013-09-17,Wind Farm 2,0.4962941979886602,0.46535425557876353
2013-09-17,Wind Farm 3,0.12878230252279685,0.19564373938110347
2013-09-17,Wind Farm 4,0.5990272526780088,0.6218587606934015
2013-09-17,Wind Farm 5,0.6444536051903235,0.6251579708061117
2013-09-17,Wind Farm 6,0.666988690750523,0.623922382255912
2013-09-17,Wind Farm 7,0.1350184210933127,0.263090364432727
2013-09-17,Wind Farm 8,0.11155396213706015,0.24567176467309101
2013-09-17,Wind Farm 9,0.06598074686652015,0.1236902311248886
2013-09-18,Wind Farm 1,0.7377086888515714,0.7261447278725449
2013-09-18,Wind Farm 10,0.47283274755380894,0.5047213787514665
2013-09-18,Wind Farm 2,0.24896709045296986,0.3242455397248784
2013-09-18,Wind Farm 3,0.7469149753992858,0.7190026200355577
2013-09-18,Wind Farm 4,0.5190742491073302,0.5625884806935368
2013-09-18,Wind Farm 5,0.6586417783928206,0.6512292668164347
2013-09-18,Wind Farm 6,0.7104456931494546,0.7110106423221138
2013-09-18,Wind Farm 7,0.7539582224051453,0.6274201228978836
2013-09-18,Wind Farm 8,0.0,0.5487942001051823
2013-09-18,Wind Farm 9,0.5408913727010378,0.6243384998831826
2013-09-19,Wind Farm 1,0.6338328866752182,0.5636751115657169
2013-09-19,Wind Farm 10,0.7529009743346862,0.6894248594292701
2013-09-19,Wind Farm 2,0.49385264395110345,0.47590672074785506
2013-09-19,Wind Farm 3,0.44246486291277726,0.47411626725748107
2013-09-19,Wind Farm 4,0.8697030560806551,0.8116476907636287
2013-09-19,Wind Farm 5,0.8641272929321974,0.801972646172089
2013-09-19,Wind Farm 6,0.8727399227142197,0.8949849629299625
2013-09-19,Wind Farm 7,0.6776115278802887,0.6048925983313383
2013-09-19,Wind Farm 8,0.0,0.6562333218697367
2013-09-19,Wind Farm 9,0.4403077486324673,0.46408152841679423
2013-09-20,Wind Farm 1,0.12086884109398403,0.21621312574333887
2013-09-20,Wind Farm 10,0.21312923342678292,0.2541812932309516
2013-09-20,Wind Farm 2,0.32215865149861445,0.24893222335100762
2013-09-20,Wind Farm 3,0.32646746714916997,0.30953799130207943
2013-09-20,Wind Farm 4,0.17616440873766012,0.19747988730974086
2013-09-20,Wind Farm 5,0.1621867623977091,0.20241084130475273
2013-09-20,Wind Farm 6,0.1780414042219622,0.22228494976202925
2013-09-20,Wind Farm 7,0.1417636259278563,0.1906089813719816
2013-09-20,Wind Farm 8,0.06091021991212441,0.2075672893144227
2013-09-20,Wind Farm 9,0.23392341818495063,0.20676985706039996
2013-09-21,Wind Farm 1,0.08582357695331927,0.12135365094200923
2013-09-21,Wind Farm 10,0.35414102932952085,0.3786112777479536
